device_id,timestamp,speed,speedLimit,exceeded,alarmActivated,day,hour
speed-05,1754155950,64.25,70,FALSE,FALSE,Saturday,17
speed-05,1754156079,80.05,70,TRUE,TRUE,Saturday,17
speed-05,1754118591,68.84,70,FALSE,FALSE,Saturday,7
speed-05,1754149967,63.37,70,FALSE,FALSE,Saturday,15
speed-05,1754157802,61.64,70,FALSE,FALSE,Saturday,18
speed-05,1754154036,72.76,70,TRUE,TRUE,Saturday,17
speed-05,1754135384,86.2,70,TRUE,TRUE,Saturday,11
speed-05,1754163664,59.97,70,FALSE,FALSE,Saturday,19
speed-05,1754124825,77.3,70,TRUE,TRUE,Saturday,8
speed-05,1754154341,76.79,70,TRUE,TRUE,Saturday,17
speed-01,1754225691,21.63,30,FALSE,FALSE,Sunday,12
speed-01,1754226782,33.92,30,TRUE,TRUE,Sunday,13
speed-01,1754251508,22.59,30,FALSE,FALSE,Sunday,20
speed-01,1754196359,33.27,30,TRUE,TRUE,Sunday,4
speed-01,1754210380,19.48,30,FALSE,FALSE,Sunday,8
speed-01,1754224294,24.38,30,FALSE,FALSE,Sunday,12
speed-01,1754247546,31.92,30,TRUE,TRUE,Sunday,18
speed-01,1754242803,26.37,30,FALSE,FALSE,Sunday,17
speed-01,1754250909,39.34,30,TRUE,TRUE,Sunday,19
speed-01,1754254443,31.07,30,TRUE,TRUE,Sunday,20
speed-01,1754251697,23.49,30,FALSE,FALSE,Sunday,20
speed-01,1754212794,22.37,30,FALSE,FALSE,Sunday,9
speed-02,1754219584,44.1,40,TRUE,FALSE,Sunday,11
speed-02,1754213285,36.32,40,FALSE,FALSE,Sunday,9
speed-02,1754248918,40.09,40,TRUE,TRUE,Sunday,19
speed-02,1754252955,57,40,TRUE,TRUE,Sunday,20
speed-02,1754250573,41.96,40,TRUE,TRUE,Sunday,19
speed-02,1754216384,30.26,40,FALSE,FALSE,Sunday,10
speed-02,1754215785,40.19,40,TRUE,TRUE,Sunday,10
speed-02,1754246263,33.07,40,FALSE,FALSE,Sunday,18
speed-02,1754209946,64.78,40,TRUE,FALSE,Sunday,8
speed-02,1754239156,38.48,40,FALSE,FALSE,Sunday,16
speed-02,1754242424,34.34,40,FALSE,FALSE,Sunday,17
speed-02,1754197300,29.93,40,FALSE,FALSE,Sunday,5
speed-02,1754255154,38.46,40,FALSE,FALSE,Sunday,21
speed-02,1754245326,56.5,40,TRUE,TRUE,Sunday,18
speed-02,1754253428,34.25,40,FALSE,FALSE,Sunday,20
speed-02,1754249998,42.62,40,TRUE,TRUE,Sunday,19
speed-02,1754207973,35.29,40,FALSE,FALSE,Sunday,7
speed-02,1754243074,48.08,40,TRUE,TRUE,Sunday,17
speed-02,1754247337,33.5,40,FALSE,FALSE,Sunday,18
speed-02,1754247981,36.24,40,FALSE,FALSE,Sunday,19
speed-03,1754217463,47.03,50,FALSE,FALSE,Sunday,10
speed-03,1754250066,52.03,50,TRUE,TRUE,Sunday,19
speed-03,1754230268,48.85,50,FALSE,FALSE,Sunday,14
speed-03,1754208875,32.83,50,FALSE,FALSE,Sunday,8
speed-03,1754198481,31.6,50,FALSE,FALSE,Sunday,5
speed-03,1754233975,49.76,50,FALSE,FALSE,Sunday,15
speed-03,1754215301,62.25,50,TRUE,TRUE,Sunday,10
speed-03,1754253396,48.84,50,FALSE,FALSE,Sunday,20
speed-03,1754201627,63.18,50,TRUE,FALSE,Sunday,6
speed-03,1754207613,44.31,50,FALSE,FALSE,Sunday,7
speed-03,1754240985,50.66,50,TRUE,FALSE,Sunday,17
speed-03,1754264423,29.23,50,FALSE,FALSE,Sunday,23
speed-03,1754209168,56.39,50,TRUE,TRUE,Sunday,8
speed-03,1754254262,46.76,50,FALSE,FALSE,Sunday,20
speed-03,1754229654,49.4,50,FALSE,FALSE,Sunday,14
speed-03,1754191275,49.75,50,FALSE,FALSE,Sunday,3
speed-03,1754247165,47.94,50,FALSE,FALSE,Sunday,18
speed-03,1754249769,44.72,50,FALSE,FALSE,Sunday,19
speed-03,1754211900,48.07,50,FALSE,FALSE,Sunday,9
speed-03,1754254488,49.3,50,FALSE,FALSE,Sunday,20
speed-03,1754250277,39.92,50,FALSE,FALSE,Sunday,19
speed-03,1754250452,46.01,50,FALSE,FALSE,Sunday,19
speed-03,1754214859,59.11,50,TRUE,TRUE,Sunday,9
speed-03,1754245465,58.89,50,TRUE,TRUE,Sunday,18
speed-03,1754251076,45.25,50,FALSE,FALSE,Sunday,19
speed-03,1754209220,51.65,50,TRUE,TRUE,Sunday,8
speed-03,1754223131,41.42,50,FALSE,FALSE,Sunday,12
speed-03,1754263350,21.55,50,FALSE,FALSE,Sunday,23
speed-03,1754246198,64.16,50,TRUE,TRUE,Sunday,18
speed-03,1754240417,62.75,50,TRUE,TRUE,Sunday,17
speed-03,1754240284,54.97,50,TRUE,TRUE,Sunday,16
speed-03,1754226661,55.53,50,TRUE,TRUE,Sunday,13
speed-03,1754231524,62.94,50,TRUE,TRUE,Sunday,14
speed-03,1754238635,52.78,50,TRUE,TRUE,Sunday,16
speed-03,1754242492,60.93,50,TRUE,TRUE,Sunday,17
speed-03,1754246483,58.16,50,TRUE,TRUE,Sunday,18
speed-03,1754247383,36.95,50,FALSE,FALSE,Sunday,18
speed-03,1754219129,49.71,50,FALSE,FALSE,Sunday,11
speed-03,1754240749,59.75,50,TRUE,TRUE,Sunday,17
speed-03,1754232676,40.85,50,FALSE,FALSE,Sunday,14
speed-03,1754260182,41.13,50,FALSE,FALSE,Sunday,22
speed-03,1754218076,41.03,50,FALSE,FALSE,Sunday,10
speed-03,1754210501,60.15,50,TRUE,TRUE,Sunday,8
speed-03,1754209955,64.85,50,TRUE,TRUE,Sunday,8
speed-04,1754242462,47.23,60,FALSE,FALSE,Sunday,17
speed-04,1754244504,74.57,60,TRUE,TRUE,Sunday,18
speed-04,1754243953,58.94,60,FALSE,FALSE,Sunday,17
speed-04,1754240566,49.42,60,FALSE,FALSE,Sunday,17
speed-04,1754247047,54.33,60,FALSE,FALSE,Sunday,18
speed-04,1754247851,49.34,60,FALSE,FALSE,Sunday,19
speed-04,1754217566,50.29,60,FALSE,FALSE,Sunday,10
speed-04,1754209966,64.81,60,TRUE,TRUE,Sunday,8
speed-04,1754243296,53.38,60,FALSE,FALSE,Sunday,17
speed-04,1754260467,73.98,60,TRUE,TRUE,Sunday,22
speed-04,1754242751,71.68,60,TRUE,TRUE,Sunday,17
speed-04,1754205869,49.35,60,FALSE,FALSE,Sunday,7
speed-04,1754234097,82.2,60,TRUE,TRUE,Sunday,15
speed-04,1754254212,82,60,TRUE,TRUE,Sunday,20
speed-04,1754244725,66.29,60,TRUE,TRUE,Sunday,18
speed-04,1754209408,54.77,60,FALSE,FALSE,Sunday,8
speed-04,1754253901,54.07,60,FALSE,FALSE,Sunday,20
speed-04,1754256701,60.75,60,TRUE,TRUE,Sunday,21
speed-04,1754246368,56.83,60,FALSE,FALSE,Sunday,18
speed-04,1754257599,68.48,60,TRUE,TRUE,Sunday,21
speed-04,1754240239,68.63,60,TRUE,TRUE,Sunday,16
speed-04,1754226647,54.34,60,FALSE,FALSE,Sunday,13
speed-05,1754207765,71.33,70,TRUE,TRUE,Sunday,7
speed-05,1754261614,75.58,70,TRUE,TRUE,Sunday,22
speed-05,1754254436,53.79,70,FALSE,FALSE,Sunday,20
speed-05,1754253859,79.25,70,TRUE,TRUE,Sunday,20
speed-05,1754234927,69.04,70,FALSE,FALSE,Sunday,15
speed-05,1754250985,59.03,70,FALSE,FALSE,Sunday,19
speed-05,1754237131,47.1,70,FALSE,FALSE,Sunday,16
speed-05,1754214411,63.67,70,FALSE,FALSE,Sunday,9
speed-05,1754203098,82.64,70,TRUE,FALSE,Sunday,6
speed-05,1754213967,70.42,70,TRUE,TRUE,Sunday,9
speed-05,1754244481,51.16,70,FALSE,FALSE,Sunday,18
speed-05,1754242114,54.21,70,FALSE,FALSE,Sunday,17
speed-05,1754202303,68.3,70,FALSE,FALSE,Sunday,6
speed-05,1754183369,68.52,70,FALSE,FALSE,Sunday,1
speed-05,1754212013,78.85,70,TRUE,FALSE,Sunday,9
speed-05,1754215276,83.06,70,TRUE,TRUE,Sunday,10
speed-05,1754209135,48.85,70,FALSE,FALSE,Sunday,8
speed-05,1754256775,93.96,70,TRUE,TRUE,Sunday,21
speed-05,1754254642,70.68,70,TRUE,TRUE,Sunday,20
speed-05,1754187817,57.91,70,FALSE,FALSE,Sunday,2
speed-01,1754294011,35.51,30,TRUE,FALSE,Monday,7
speed-01,1754330681,34.24,30,TRUE,TRUE,Monday,18
speed-01,1754329932,29.65,30,FALSE,FALSE,Monday,17
speed-01,1754339548,31,30,TRUE,TRUE,Monday,20
speed-01,1754337304,32.37,30,TRUE,TRUE,Monday,19
speed-01,1754293096,37.99,30,TRUE,TRUE,Monday,7
speed-01,1754327290,25.48,30,FALSE,FALSE,Monday,17
speed-01,1754277732,27.89,30,FALSE,FALSE,Monday,3
speed-01,1754323904,21.25,30,FALSE,FALSE,Monday,16
speed-01,1754302379,26.04,30,FALSE,FALSE,Monday,10
speed-01,1754301327,19.8,30,FALSE,FALSE,Monday,9
speed-02,1754343183,31.54,40,FALSE,FALSE,Monday,21
speed-02,1754297225,25.2,40,FALSE,FALSE,Monday,8
speed-02,1754300364,29.27,40,FALSE,FALSE,Monday,9
speed-02,1754300002,45.49,40,TRUE,TRUE,Monday,9
speed-02,1754308395,38.68,40,FALSE,FALSE,Monday,11
speed-02,1754304120,48.14,40,TRUE,FALSE,Monday,10
speed-02,1754329207,38.62,40,FALSE,FALSE,Monday,17
speed-02,1754327332,37.27,40,FALSE,FALSE,Monday,17
speed-02,1754300205,32.03,40,FALSE,FALSE,Monday,9
speed-02,1754334855,45.53,40,TRUE,TRUE,Monday,19
speed-02,1754329972,35.85,40,FALSE,FALSE,Monday,17
speed-02,1754325278,31.7,40,FALSE,FALSE,Monday,16
speed-02,1754320295,45.32,40,TRUE,TRUE,Monday,15
speed-02,1754339371,32.51,40,FALSE,FALSE,Monday,20
speed-02,1754295458,38.18,40,FALSE,FALSE,Monday,8
speed-02,1754295289,36.4,40,FALSE,FALSE,Monday,8
speed-02,1754321783,36.5,40,FALSE,FALSE,Monday,15
speed-02,1754343190,32.28,40,FALSE,FALSE,Monday,21
speed-02,1754300430,26.24,40,FALSE,FALSE,Monday,9
speed-02,1754320441,31.63,40,FALSE,FALSE,Monday,15
speed-03,1754316278,56.56,50,TRUE,TRUE,Monday,14
speed-03,1754338044,36.58,50,FALSE,FALSE,Monday,20
speed-03,1754331444,44.31,50,FALSE,FALSE,Monday,18
speed-03,1754345646,54.16,50,TRUE,TRUE,Monday,22
speed-03,1754339640,56.63,50,TRUE,TRUE,Monday,20
speed-03,1754295336,33.87,50,FALSE,FALSE,Monday,8
speed-03,1754342243,65.46,50,TRUE,TRUE,Monday,21
speed-03,1754311335,31.67,50,FALSE,FALSE,Monday,12
speed-03,1754299405,52.5,50,TRUE,FALSE,Monday,9
speed-03,1754309860,41.21,50,FALSE,FALSE,Monday,12
speed-03,1754331380,54.08,50,TRUE,TRUE,Monday,18
speed-03,1754294496,54.13,50,TRUE,TRUE,Monday,8
speed-03,1754335296,56.41,50,TRUE,TRUE,Monday,19
speed-03,1754337935,35.36,50,FALSE,FALSE,Monday,20
speed-03,1754310405,36.04,50,FALSE,FALSE,Monday,12
speed-03,1754309377,59.09,50,TRUE,TRUE,Monday,12
speed-03,1754299676,51.59,50,TRUE,TRUE,Monday,9
speed-03,1754332800,54.7,50,TRUE,TRUE,Monday,18
speed-03,1754329248,53.87,50,TRUE,TRUE,Monday,17
speed-03,1754300242,49.47,50,FALSE,FALSE,Monday,9
speed-03,1754291427,42.24,50,FALSE,FALSE,Monday,7
speed-03,1754334128,34.02,50,FALSE,FALSE,Monday,19
speed-03,1754298668,68.81,50,TRUE,TRUE,Monday,9
speed-03,1754311452,58.33,50,TRUE,TRUE,Monday,12
speed-03,1754319333,55.95,50,TRUE,TRUE,Monday,14
speed-03,1754330548,57.2,50,TRUE,TRUE,Monday,18
speed-03,1754325466,70.4,50,TRUE,TRUE,Monday,16
speed-03,1754337362,60.41,50,TRUE,TRUE,Monday,19
speed-03,1754322672,49.71,50,FALSE,FALSE,Monday,15
speed-03,1754343704,51.77,50,TRUE,TRUE,Monday,21
speed-03,1754335829,46.59,50,FALSE,FALSE,Monday,19
speed-03,1754278674,43.38,50,FALSE,FALSE,Monday,3
speed-03,1754284437,48.75,50,FALSE,FALSE,Monday,5
speed-04,1754326465,59.32,60,FALSE,FALSE,Monday,16
speed-04,1754330167,58.53,60,FALSE,FALSE,Monday,17
speed-04,1754300655,58.28,60,FALSE,FALSE,Monday,9
speed-04,1754297280,56.67,60,FALSE,FALSE,Monday,8
speed-04,1754301570,50.83,60,FALSE,FALSE,Monday,9
speed-04,1754292481,63.71,60,TRUE,TRUE,Monday,7
speed-04,1754315183,68.58,60,TRUE,TRUE,Monday,13
speed-04,1754328365,58.02,60,FALSE,FALSE,Monday,17
speed-04,1754294919,68.64,60,TRUE,FALSE,Monday,8
speed-04,1754333613,54.53,60,FALSE,FALSE,Monday,18
speed-04,1754335910,76.72,60,TRUE,TRUE,Monday,19
speed-04,1754304468,43.47,60,FALSE,FALSE,Monday,10
speed-04,1754308107,42.85,60,FALSE,FALSE,Monday,11
speed-04,1754296719,52.96,60,FALSE,FALSE,Monday,8
speed-04,1754309077,50.28,60,FALSE,FALSE,Monday,12
speed-04,1754335829,77.03,60,TRUE,FALSE,Monday,19
speed-04,1754309308,72.89,60,TRUE,TRUE,Monday,12
speed-04,1754333789,68.33,60,TRUE,FALSE,Monday,18
speed-04,1754329210,55.64,60,FALSE,FALSE,Monday,17
speed-04,1754291049,70.56,60,TRUE,TRUE,Monday,7
speed-05,1754332559,81.93,70,TRUE,TRUE,Monday,18
speed-05,1754338042,50.94,70,FALSE,FALSE,Monday,20
speed-05,1754292450,62.57,70,FALSE,FALSE,Monday,7
speed-05,1754293314,56.55,70,FALSE,FALSE,Monday,7
speed-05,1754301112,80.71,70,TRUE,TRUE,Monday,9
speed-05,1754338164,64.89,70,FALSE,FALSE,Monday,20
speed-05,1754270631,71.91,70,TRUE,TRUE,Monday,1
speed-05,1754296570,77.76,70,TRUE,TRUE,Monday,8
speed-05,1754335246,57.96,70,FALSE,FALSE,Monday,19
speed-05,1754328483,59.71,70,FALSE,FALSE,Monday,17
speed-05,1754299423,67.11,70,FALSE,FALSE,Monday,9
speed-05,1754297893,86.44,70,TRUE,TRUE,Monday,8
speed-05,1754329373,68.02,70,FALSE,FALSE,Monday,17
speed-05,1754329251,90.15,70,TRUE,TRUE,Monday,17
speed-05,1754340574,80.89,70,TRUE,TRUE,Monday,20
speed-05,1754338771,89.11,70,TRUE,TRUE,Monday,20
speed-05,1754285711,70.12,70,TRUE,TRUE,Monday,5
speed-05,1754327546,62.85,70,FALSE,FALSE,Monday,17
speed-05,1754292755,79.92,70,TRUE,TRUE,Monday,7
speed-05,1754303192,70.56,70,TRUE,TRUE,Monday,10
speed-05,1754301981,94.22,70,TRUE,TRUE,Monday,10
speed-05,1754296342,44.99,70,FALSE,FALSE,Monday,8
speed-05,1754337476,88.73,70,TRUE,TRUE,Monday,19
speed-05,1754336520,53.99,70,FALSE,FALSE,Monday,19
speed-05,1754325743,75.72,70,TRUE,TRUE,Monday,16
speed-05,1754283826,76.06,70,TRUE,TRUE,Monday,5
speed-01,1754430367,47.35,30,TRUE,TRUE,Tuesday,21
speed-01,1754417423,28.04,30,FALSE,FALSE,Tuesday,18
speed-01,1754386211,26.3,30,FALSE,FALSE,Tuesday,9
speed-01,1754378859,25.29,30,FALSE,FALSE,Tuesday,7
speed-01,1754382149,29.91,30,FALSE,FALSE,Tuesday,8
speed-01,1754414358,26.98,30,FALSE,FALSE,Tuesday,17
speed-01,1754414750,18.45,30,FALSE,FALSE,Tuesday,17
speed-01,1754392839,23.72,30,FALSE,FALSE,Tuesday,11
speed-01,1754420285,38.63,30,TRUE,TRUE,Tuesday,18
speed-01,1754402982,29.97,30,FALSE,FALSE,Tuesday,14
speed-01,1754380352,23.35,30,FALSE,FALSE,Tuesday,7
speed-02,1754388645,25.27,40,FALSE,FALSE,Tuesday,10
speed-02,1754390740,43.94,40,TRUE,TRUE,Tuesday,10
speed-02,1754382176,54.95,40,TRUE,TRUE,Tuesday,8
speed-02,1754408904,48.72,40,TRUE,TRUE,Tuesday,15
speed-02,1754381660,35.27,40,FALSE,FALSE,Tuesday,8
speed-02,1754365614,33.34,40,FALSE,FALSE,Tuesday,3
speed-02,1754381160,34.89,40,FALSE,FALSE,Tuesday,8
speed-02,1754427577,47.38,40,TRUE,TRUE,Tuesday,20
speed-02,1754427264,37.19,40,FALSE,FALSE,Tuesday,20
speed-02,1754362815,36.31,40,FALSE,FALSE,Tuesday,3
speed-02,1754433407,47.85,40,TRUE,TRUE,Tuesday,22
speed-02,1754384088,50.08,40,TRUE,TRUE,Tuesday,8
speed-02,1754422690,48.69,40,TRUE,TRUE,Tuesday,19
speed-02,1754414214,38.49,40,FALSE,FALSE,Tuesday,17
speed-02,1754414371,51.17,40,TRUE,TRUE,Tuesday,17
speed-02,1754371114,32.79,40,FALSE,FALSE,Tuesday,5
speed-02,1754426127,21.97,40,FALSE,FALSE,Tuesday,20
speed-02,1754421324,34.02,40,FALSE,FALSE,Tuesday,19
speed-02,1754380406,34.33,40,FALSE,FALSE,Tuesday,7
speed-02,1754428879,44.94,40,TRUE,TRUE,Tuesday,21
speed-02,1754365579,39.68,40,FALSE,FALSE,Tuesday,3
speed-02,1754405638,40.89,40,TRUE,TRUE,Tuesday,14
speed-02,1754378052,41.62,40,TRUE,TRUE,Tuesday,7
speed-02,1754381840,32.75,40,FALSE,FALSE,Tuesday,8
speed-02,1754413663,43.1,40,TRUE,TRUE,Tuesday,17
speed-02,1754414149,24.95,40,FALSE,FALSE,Tuesday,17
speed-03,1754420483,54.23,50,TRUE,TRUE,Tuesday,19
speed-03,1754394900,38.35,50,FALSE,FALSE,Tuesday,11
speed-03,1754407738,44.44,50,FALSE,FALSE,Tuesday,15
speed-03,1754393042,54.34,50,TRUE,TRUE,Tuesday,11
speed-03,1754380566,52.89,50,TRUE,TRUE,Tuesday,7
speed-03,1754409797,60,50,TRUE,TRUE,Tuesday,16
speed-03,1754359181,57.09,50,TRUE,TRUE,Tuesday,1
speed-03,1754394201,43.52,50,FALSE,FALSE,Tuesday,11
speed-03,1754426502,50.23,50,TRUE,TRUE,Tuesday,20
speed-03,1754381205,66.34,50,TRUE,TRUE,Tuesday,8
speed-03,1754427096,69.7,50,TRUE,FALSE,Tuesday,20
speed-03,1754391603,41.9,50,FALSE,FALSE,Tuesday,11
speed-03,1754428154,49.95,50,FALSE,FALSE,Tuesday,21
speed-03,1754422691,49.24,50,FALSE,FALSE,Tuesday,19
speed-03,1754387685,49.19,50,FALSE,FALSE,Tuesday,9
speed-03,1754384052,39.41,50,FALSE,FALSE,Tuesday,8
speed-03,1754430483,41.36,50,FALSE,FALSE,Tuesday,21
speed-03,1754420873,58.71,50,TRUE,TRUE,Tuesday,19
speed-03,1754417378,45.63,50,FALSE,FALSE,Tuesday,18
speed-03,1754378310,46.36,50,FALSE,FALSE,Tuesday,7
speed-03,1754423479,64.48,50,TRUE,TRUE,Tuesday,19
speed-03,1754407645,33.95,50,FALSE,FALSE,Tuesday,15
speed-03,1754424541,49.88,50,FALSE,FALSE,Tuesday,20
speed-03,1754415167,39.07,50,FALSE,FALSE,Tuesday,17
speed-03,1754409619,40.99,50,FALSE,FALSE,Tuesday,16
speed-03,1754408739,56.41,50,TRUE,TRUE,Tuesday,15
speed-03,1754417084,63.68,50,TRUE,TRUE,Tuesday,18
speed-03,1754399200,31.83,50,FALSE,FALSE,Tuesday,13
speed-03,1754384838,52.16,50,TRUE,TRUE,Tuesday,9
speed-03,1754423520,58.1,50,TRUE,TRUE,Tuesday,19
speed-03,1754415906,39.19,50,FALSE,FALSE,Tuesday,17
speed-03,1754386057,57.35,50,TRUE,TRUE,Tuesday,9
speed-03,1754418399,43.66,50,FALSE,FALSE,Tuesday,18
speed-03,1754419491,56.14,50,TRUE,FALSE,Tuesday,18
speed-03,1754418428,45.17,50,FALSE,FALSE,Tuesday,18
speed-03,1754427056,33.96,50,FALSE,FALSE,Tuesday,20
speed-03,1754425184,66.12,50,TRUE,TRUE,Tuesday,20
speed-03,1754433650,47.21,50,FALSE,FALSE,Tuesday,22
speed-03,1754413482,57.04,50,TRUE,FALSE,Tuesday,17
speed-03,1754378855,42.17,50,FALSE,FALSE,Tuesday,7
speed-04,1754423980,58.39,60,FALSE,FALSE,Tuesday,19
speed-04,1754379211,54.62,60,FALSE,FALSE,Tuesday,7
speed-04,1754418912,64.38,60,TRUE,TRUE,Tuesday,18
speed-04,1754381941,87.34,60,TRUE,TRUE,Tuesday,8
speed-04,1754415994,72.75,60,TRUE,TRUE,Tuesday,17
speed-04,1754416374,78.06,60,TRUE,TRUE,Tuesday,17
speed-04,1754399198,59.17,60,FALSE,FALSE,Tuesday,13
speed-04,1754415418,41.74,60,FALSE,FALSE,Tuesday,17
speed-04,1754381836,58.05,60,FALSE,FALSE,Tuesday,8
speed-04,1754398273,72.81,60,TRUE,TRUE,Tuesday,12
speed-04,1754390490,63.57,60,TRUE,TRUE,Tuesday,10
speed-04,1754419676,69.34,60,TRUE,TRUE,Tuesday,18
speed-04,1754410660,49.29,60,FALSE,FALSE,Tuesday,16
speed-04,1754384882,75.1,60,TRUE,TRUE,Tuesday,9
speed-04,1754424767,42.73,60,FALSE,FALSE,Tuesday,20
speed-04,1754382336,53.2,60,FALSE,FALSE,Tuesday,8
speed-04,1754421219,58.19,60,FALSE,FALSE,Tuesday,19
speed-04,1754393100,84.17,60,TRUE,FALSE,Tuesday,11
speed-04,1754413570,54.09,60,FALSE,FALSE,Tuesday,17
speed-04,1754414535,49.36,60,FALSE,FALSE,Tuesday,17
speed-04,1754426635,69.46,60,TRUE,TRUE,Tuesday,20
speed-04,1754395658,61.28,60,TRUE,TRUE,Tuesday,12
speed-04,1754388332,51.1,60,FALSE,FALSE,Tuesday,10
speed-04,1754379080,55.84,60,FALSE,FALSE,Tuesday,7
speed-04,1754431175,52.54,60,FALSE,FALSE,Tuesday,21
speed-04,1754425353,67.89,60,TRUE,TRUE,Tuesday,20
speed-04,1754422524,62.24,60,TRUE,TRUE,Tuesday,19
speed-04,1754401574,37.63,60,FALSE,FALSE,Tuesday,13
speed-04,1754424277,50.46,60,FALSE,FALSE,Tuesday,20
speed-04,1754380852,56.1,60,FALSE,FALSE,Tuesday,8
speed-04,1754423443,59.4,60,FALSE,FALSE,Tuesday,19
speed-04,1754399915,70.34,60,TRUE,TRUE,Tuesday,13
speed-04,1754402436,61.72,60,TRUE,TRUE,Tuesday,14
speed-04,1754382452,65.3,60,TRUE,TRUE,Tuesday,8
speed-05,1754401012,70.02,70,TRUE,FALSE,Tuesday,13
speed-05,1754402915,87.15,70,TRUE,TRUE,Tuesday,14
speed-05,1754384454,62.2,70,FALSE,FALSE,Tuesday,9
speed-05,1754424491,73.81,70,TRUE,FALSE,Tuesday,20
speed-05,1754417776,59.87,70,FALSE,FALSE,Tuesday,18
speed-05,1754354602,77.62,70,TRUE,TRUE,Tuesday,0
speed-05,1754386260,66.23,70,FALSE,FALSE,Tuesday,9
speed-05,1754378633,76.87,70,TRUE,TRUE,Tuesday,7
speed-05,1754377745,75.81,70,TRUE,TRUE,Tuesday,7
speed-05,1754378591,77.08,70,TRUE,TRUE,Tuesday,7
speed-05,1754420810,68.98,70,FALSE,FALSE,Tuesday,19
speed-05,1754383294,63.25,70,FALSE,FALSE,Tuesday,8
speed-05,1754388880,53.22,70,FALSE,FALSE,Tuesday,10
speed-05,1754422572,59.61,70,FALSE,FALSE,Tuesday,19
speed-05,1754427038,57.52,70,FALSE,FALSE,Tuesday,20
speed-05,1754425650,72.52,70,TRUE,TRUE,Tuesday,20
speed-05,1754395682,69.05,70,FALSE,FALSE,Tuesday,12
speed-05,1754409013,63.15,70,FALSE,FALSE,Tuesday,15
speed-05,1754419627,65.62,70,FALSE,FALSE,Tuesday,18
speed-01,1754469703,28.04,30,FALSE,FALSE,Wednesday,8
speed-01,1754479237,22.43,30,FALSE,FALSE,Wednesday,11
speed-01,1754509635,21.23,30,FALSE,FALSE,Wednesday,19
speed-01,1754486057,16.95,30,FALSE,FALSE,Wednesday,13
speed-01,1754500250,41.88,30,TRUE,TRUE,Wednesday,17
speed-01,1754512340,36.16,30,TRUE,TRUE,Wednesday,20
speed-01,1754497924,22.24,30,FALSE,FALSE,Wednesday,16
speed-01,1754505926,42.86,30,TRUE,TRUE,Wednesday,18
speed-01,1754522397,14.63,30,FALSE,FALSE,Wednesday,23
speed-01,1754464533,38.19,30,TRUE,TRUE,Wednesday,7
speed-01,1754510188,32.27,30,TRUE,TRUE,Wednesday,19
speed-01,1754441327,32.18,30,TRUE,TRUE,Wednesday,0
speed-01,1754512592,18.78,30,FALSE,FALSE,Wednesday,20
speed-01,1754485945,32.92,30,TRUE,TRUE,Wednesday,13
speed-02,1754497605,48.77,40,TRUE,TRUE,Wednesday,16
speed-02,1754456383,38.76,40,FALSE,FALSE,Wednesday,4
speed-02,1754505555,31.4,40,FALSE,FALSE,Wednesday,18
speed-02,1754454016,44.9,40,TRUE,TRUE,Wednesday,4
speed-02,1754500284,41.12,40,TRUE,TRUE,Wednesday,17
speed-02,1754504062,29.35,40,FALSE,FALSE,Wednesday,18
speed-02,1754490859,46.8,40,TRUE,TRUE,Wednesday,14
speed-02,1754507553,43.84,40,TRUE,TRUE,Wednesday,19
speed-02,1754493783,40.62,40,TRUE,TRUE,Wednesday,15
speed-02,1754492811,36.31,40,FALSE,FALSE,Wednesday,15
speed-02,1754464744,30.07,40,FALSE,FALSE,Wednesday,7
speed-02,1754506525,51.59,40,TRUE,TRUE,Wednesday,18
speed-02,1754506264,41.98,40,TRUE,TRUE,Wednesday,18
speed-02,1754513651,38.25,40,FALSE,FALSE,Wednesday,20
speed-02,1754515789,42.19,40,TRUE,TRUE,Wednesday,21
speed-02,1754503485,32.22,40,FALSE,FALSE,Wednesday,18
speed-02,1754508687,26.77,40,FALSE,FALSE,Wednesday,19
speed-02,1754510951,46.92,40,TRUE,TRUE,Wednesday,20
speed-02,1754502307,39.87,40,FALSE,FALSE,Wednesday,17
speed-02,1754506567,47.06,40,TRUE,TRUE,Wednesday,18
speed-02,1754498510,34.41,40,FALSE,FALSE,Wednesday,16
speed-02,1754478648,34.56,40,FALSE,FALSE,Wednesday,11
speed-02,1754503901,46.3,40,TRUE,TRUE,Wednesday,18
speed-02,1754505659,42.05,40,TRUE,TRUE,Wednesday,18
speed-02,1754466652,37.2,40,FALSE,FALSE,Wednesday,7
speed-03,1754474259,44.68,50,FALSE,FALSE,Wednesday,9
speed-03,1754497865,36.26,50,FALSE,FALSE,Wednesday,16
speed-03,1754501893,40.59,50,FALSE,FALSE,Wednesday,17
speed-03,1754504176,46.64,50,FALSE,FALSE,Wednesday,18
speed-03,1754511580,48.97,50,FALSE,FALSE,Wednesday,20
speed-03,1754493024,44.96,50,FALSE,FALSE,Wednesday,15
speed-03,1754511453,50.4,50,TRUE,TRUE,Wednesday,20
speed-03,1754474255,58.88,50,TRUE,TRUE,Wednesday,9
speed-03,1754498545,52.85,50,TRUE,TRUE,Wednesday,16
speed-03,1754477280,44.37,50,FALSE,FALSE,Wednesday,10
speed-03,1754495174,43.91,50,FALSE,FALSE,Wednesday,15
speed-03,1754471798,45.57,50,FALSE,FALSE,Wednesday,9
speed-03,1754463655,46.44,50,FALSE,FALSE,Wednesday,7
speed-03,1754465496,54.41,50,TRUE,TRUE,Wednesday,7
